product_id,brand,category,sub_category,price_bucket,price,intrinsic_quality,brand_strength,review_count,rating,num_purchases,color,size,delivery_days
1166,Adidas,Footwear,Sandals,price_low,1460,0.3779693760069192,0.31697192438457533,22,2.5261767866153337,1356,Yellow,UK6,6
1167,SwissBeauty,Cosmetics,Sunscreen,price_mid,930,0.35956444866510145,0.7889650557230341,52,2.4267463252111336,3948,Brown,Medium,6
1168,Nike,Clothing,Shirts,price_mid,2170,0.4696924764384185,0.7284915031796539,45,2.8725699956290627,2030,Brown,M,4
1169,Zara,Footwear,Boots,price_low,1060,0.4810630402236849,0.19488860670935015,49,2.918742987795605,1988,Purple,UK4,3
1170,H&M,Accessories,Bags,price_low,450,0.5832991644460318,0.6416740602160608,3,,241,Pink,Medium,6
1171,Levis,Clothing,Tshirts,price_mid,1790,0.6160466468042121,0.6075462671536213,48,3.4771183248003745,2203,Green,XL,6
1172,Zara,Accessories,Caps,price_low,250,0.2560636506453483,0.8942651354768161,25,2.007367747845698,2073,Green,Small,1
1173,H&M,Footwear,Sneakers,price_mid,2010,0.1889916414398679,0.09747546060301582,2,,35,Yellow,UK12,6
1174,H&M,Clothing,Dresses,price_low,540,0.4796352969232517,0.9057247488667836,24,2.9129274300504373,2682,Purple,XXL,1
1175,H&M,Accessories,Belts,price_mid,1060,0.36978644447171993,0.825047543356516,120,2.490832693510881,5000,Pink,Small,2
1176,Nike,Footwear,Sneakers,price_mid,3040,0.4335686440239128,0.7468284282246531,73,2.7564627959373382,3751,Red,UK8,3
1177,Nike,Footwear,Sports Shoes,price_mid,2670,0.394875942589214,0.9302728508636755,26,2.5491884946356054,1821,Blue,UK6,6
1178,Adidas,Clothing,Jeans,price_low,450,0.2466599875637366,0.010438704621239303,11,1.9515542620954371,409,White,S,6
1179,Adidas,Accessories,Caps,price_high,11590,0.5420158703573492,0.7474084329294602,87,3.159249176789734,3646,Pink,Small,4
1180,MAC,Cosmetics,Lipstick,price_low,290,0.476521271886057,0.18824529106020493,39,2.9132620071510487,2379,Green,Medium,3
1181,MAC,Cosmetics,Foundation,price_mid,1410,0.46883600821073185,0.6418259108293259,36,2.8681411088524045,2719,Green,Small,7
1182,Nike,Footwear,Sandals,price_high,11590,0.6704611368665748,0.6460079834677899,40,3.69467396000974,3266,Pink,UK6,3
1183,Maybelline,Cosmetics,Sunscreen,price_mid,700,0.9634682707856331,0.7734089956486373,26,4.88628595020371,762,White,Medium,1
1184,H&M,Accessories,Caps,price_mid,1720,0.4494014468319722,0.3229909566959943,30,2.7620105845629994,1369,Red,Medium,6
1185,Libas,Clothing,Dresses,price_low,440,0.5814248324107383,0.33667184150130525,66,3.3252912849687575,3024,Green,L,3
1186,Levis,Clothing,Kurtis,price_mid,1930,0.8899218771853549,0.5935747517344743,64,4.551461339269463,2501,Black,XL,7
1187,H&M,Clothing,Jeans,price_mid,1480,0.8340211926688201,0.04012896843825031,43,4.342498384552907,4265,Yellow,XXL,1
1188,Adidas,Footwear,Boots,price_mid,2300,0.34937319629710384,0.5122043502806479,103,2.38225673420591,3774,Brown,UK6,5
1189,MAC,Cosmetics,Foundation,price_high,7000,0.7754545057703637,0.3092735394303756,73,4.106303392481836,3387,Purple,Medium,4
1190,Nike,Clothing,Tshirts,price_high,5560,0.5072381693987607,0.08037527043069637,50,3.0259250108413958,2549,Yellow,XL,1
1191,MAC,Cosmetics,Moisturizer,price_mid,720,0.7207631443208706,0.15932980436617028,44,3.872783835092265,1453,Brown,Large,4
1192,SwissBeauty,Cosmetics,Moisturizer,price_mid,1070,0.3307343427574527,0.7630561733018587,42,2.3529181849284053,1635,Green,Medium,7
1193,H&M,Accessories,Watches,price_low,450,0.38841905003799965,0.8726837964698109,65,2.552177963541605,3296,Brown,Small,3
1194,Adidas,Footwear,Sandals,price_low,1270,0.39446474376261353,0.7678439262148558,0,,120,Purple,UK12,7
1195,Levis,Clothing,Shirts,price_low,440,0.4380825658724735,0.4999496876297187,19,2.7871829235062253,1505,Pink,XL,1
1196,Levis,Clothing,Shirts,price_low,510,0.3946251349030981,0.821275014286131,62,2.5980638924183532,2038,Black,M,2
1197,Adidas,Footwear,Sneakers,price_mid,3550,0.19406459213311844,0.7326706580922386,27,1.7448054325912699,2601,Black,UK4,2
1198,Levis,Clothing,Shirts,price_mid,1800,0.40278855637182776,0.9599210520848254,29,2.623181172550726,1889,Red,L,4
1199,Levis,Clothing,Jeans,price_mid,1770,0.6359337610049215,0.37282531545313835,4,,238,Purple,XXL,3
1200,Puma,Clothing,Shirts,price_mid,2270,0.5543076016792207,0.08000911139240274,33,3.20590348914939,1559,Pink,M,5
1201,SwissBeauty,Cosmetics,Foundation,price_low,190,0.39781619091642545,0.12155144563240339,74,2.60751515824458,2731,Purple,Small,5
1202,MAC,Cosmetics,Foundation,price_low,470,0.37048258814109036,0.5427484979274535,58,2.4819700215371885,3503,Purple,Medium,1
1203,Puma,Footwear,Sneakers,price_low,1250,0.5624672263533188,0.5312685350975417,69,3.25774013327738,2728,Green,UK4,5
1204,H&M,Clothing,Jeans,price_mid,1360,0.5402211121983284,0.971852775350443,7,3.147463287553088,258,Yellow,XXL,5
1205,Nike,Footwear,Sports Shoes,price_low,1500,0.38763798461163357,0.6378144831394886,113,2.5577216823605755,4101,Black,UK12,6
1206,Zara,Clothing,Kurtis,price_mid,1130,0.49522458322347707,0.9503588806596922,4,,133,Blue,XL,1
1207,Maybelline,Cosmetics,Sunscreen,price_mid,1090,0.7822010619348412,0.7937234658282428,47,4.107180108803848,3102,Red,Medium,5
1208,Adidas,Footwear,Sports Shoes,price_mid,4600,0.5060464225820691,0.276853811007463,60,3.043646583874086,2618,Black,UK6,6
1209,Nike,Clothing,Tshirts,price_mid,2160,0.45178545215106347,0.27476865997205135,52,2.823639585843324,1607,Purple,S,2
1210,H&M,Clothing,Tshirts,price_mid,1780,0.4812467331391582,0.6093161540253086,50,2.9351813402884477,2163,Black,XXL,3
1211,Puma,Footwear,Sandals,price_low,990,0.3964615416027055,0.8226287025539805,8,2.6357836579682505,394,White,UK6,5
1212,Maybelline,Cosmetics,Lipstick,price_low,330,0.13252734212315323,0.9677236086026468,41,1.5311233116125684,1966,Brown,Medium,1
1213,Zara,Clothing,Shirts,price_low,500,0.2641683962250507,0.6745013703955718,13,2.09070053330412,357,Green,XXL,3
1214,Puma,Footwear,Flats,price_mid,3100,0.3038996274135253,0.7440520189013844,89,2.205864935808474,5000,Black,UK12,2
1215,Zara,Footwear,Sneakers,price_low,950,0.12701399168744124,0.11063276656527077,14,1.5431740631639854,607,Green,UK10,5
1216,Adidas,Footwear,Sports Shoes,price_mid,3480,0.7846342631018142,0.36317468159106114,49,4.143118559252773,3255,Purple,UK12,5
1217,Nike,Footwear,Sports Shoes,price_mid,3390,0.5389067144579042,0.9245503280271286,10,3.1311357809723632,368,Green,UK10,3
1218,H&M,Clothing,Kurtis,price_mid,1730,0.5109555698544342,0.09832308727021077,69,3.033894633828853,3047,Black,XL,4
1219,Nike,Clothing,Tshirts,price_mid,1980,0.22570426632441537,0.0805058151451361,30,1.9087695906050242,1438,Black,S,3
1220,Nike,Footwear,Sandals,price_mid,5000,0.4893864826642782,0.022719515435139614,21,2.9471858739598655,1918,Black,UK12,5
1221,Levis,Accessories,Bags,price_low,620,0.32349215509675916,0.17521099352962433,25,2.3040131355648357,1671,Yellow,Medium,2
1222,Zara,Clothing,Tshirts,price_mid,1600,0.6701871189703312,0.6032489869270711,96,3.693839993588058,5000,Green,XL,5
1223,H&M,Footwear,Flats,price_high,12220,0.36985560082569074,0.24486345397094056,39,2.4926247952679628,3038,Blue,UK4,6
1224,Levis,Clothing,Dresses,price_high,7210,0.5658739308568027,0.07036561357261784,88,3.2553843949217347,3169,Pink,XXL,1
1225,Maybelline,Cosmetics,Sunscreen,price_mid,1020,0.4154984064863622,0.8277538323851805,28,2.6366591768873024,2087,Black,Large,7
1226,Libas,Clothing,Dresses,price_mid,1440,0.5420232252558221,0.7874235296551648,76,3.160999213376985,2773,Pink,XXL,7
1227,SwissBeauty,Cosmetics,Foundation,price_mid,670,0.6743827280062868,0.2430686711933694,36,3.726989248701631,3686,Pink,Small,3
1228,Nike,Footwear,Flats,price_mid,3270,0.7126260940633251,0.25999955343040004,50,3.869507111453442,2749,White,UK8,7
1229,Nike,Footwear,Sports Shoes,price_low,920,0.40494681216997236,0.5217792934807421,8,2.590703687475805,338,Purple,UK12,3
1230,MAC,Cosmetics,Moisturizer,price_mid,1360,0.5930917973687191,0.7130788373936887,44,3.393235779800907,3029,Green,Large,7
1231,MAC,Cosmetics,Foundation,price_low,410,0.5563720652264252,0.02800470479517536,3,,312,Pink,Small,5
1232,Libas,Clothing,Jeans,price_high,4770,0.8296821150814679,0.4769743354503809,24,4.3425673020948405,2479,Purple,M,5
1233,Adidas,Accessories,Watches,price_high,8920,0.7431234529557961,0.1691208770184387,33,4.001456884983368,1985,Green,Medium,4
1234,Zara,Clothing,Shirts,price_low,460,0.3025919780465479,0.27831554866314845,99,2.2183371782259553,3379,Blue,M,3
1235,Adidas,Footwear,Sandals,price_low,1370,0.16752630639935104,0.8188964857391077,48,1.6968812982264854,2167,Yellow,UK6,3
1236,Maybelline,Cosmetics,Lipstick,price_low,150,0.22870876217613803,0.5532844808821095,0,,6,Brown,Small,7
1237,Levis,Clothing,Shirts,price_low,640,0.4289083573047693,0.6896990383888292,19,2.6856445376688973,2176,Yellow,M,6
1238,MAC,Cosmetics,Sunscreen,price_low,310,0.27968224236890693,0.7431104495377403,70,2.1091024076690417,3912,Blue,Small,5
1239,Puma,Clothing,Shirts,price_mid,1790,0.6436891907860174,0.09827023399571799,41,3.594782075782865,1807,Red,L,7
1240,Nike,Footwear,Sneakers,price_low,980,0.18684161196535773,0.5423688336415281,33,1.7220328668719234,1230,White,UK8,5
1241,Libas,Clothing,Dresses,price_mid,1440,0.7982732495875586,0.6426273524373677,144,4.196448573940422,5000,White,S,3
1242,Maybelline,Cosmetics,Foundation,price_low,260,0.10753386247033532,0.5142002350371755,23,1.3928384469868795,1862,Pink,Medium,7
1243,Puma,Footwear,Sandals,price_mid,3830,0.5015112874794421,0.11147005839071411,53,2.9816219318241264,2511,Green,UK10,1
1244,Zara,Clothing,Jeans,price_low,350,0.8151749221400418,0.43201491738093034,19,4.228476578953976,691,White,L,6
1245,SwissBeauty,Cosmetics,Lipstick,price_low,180,0.2543643375428846,0.3072003387047325,7,2.0458969693396694,489,Brown,Medium,1
1246,SwissBeauty,Cosmetics,Lipstick,price_mid,830,0.4115031022604706,0.19190406625268885,56,2.6697004746258584,3090,Green,Small,5
1247,MAC,Cosmetics,Foundation,price_mid,1660,0.23323603548899982,0.41690916403945466,50,1.9311376515970649,1876,Yellow,Medium,4
1248,Zara,Accessories,Watches,price_low,570,0.3328262947305234,0.8292312901110495,31,2.3374071697970003,2069,Pink,Medium,5
1249,Puma,Footwear,Flats,price_mid,5000,0.5346244047431339,0.35361195836806825,18,3.15024362853016,661,White,UK8,1
1250,MAC,Cosmetics,Moisturizer,price_low,480,0.23724180144219092,0.02367899806682605,14,1.9287458092131913,1332,Black,Medium,5
1251,Nike,Footwear,Sneakers,price_mid,4870,0.668457401198479,0.10683457608839053,55,3.6932837146698367,3499,Purple,UK10,6
1252,Zara,Footwear,Boots,price_mid,3500,0.4993328159067666,0.9597317048079322,74,3.020401622653558,3273,Yellow,UK8,5
1253,Nike,Footwear,Sneakers,price_low,1220,0.3945807524310894,0.4381243729860044,30,2.5729472877116755,1196,White,UK6,6
1254,Zara,Clothing,Kurtis,price_mid,2380,0.8948495399710961,0.5898083172653289,73,4.593027092028099,3251,Brown,S,4
1255,Levis,Clothing,Kurtis,price_low,560,0.1758938432547979,0.2914193845508257,20,1.7301467303797067,646,Blue,L,7
1256,Adidas,Footwear,Sandals,price_low,1080,0.27469135568211783,0.22768228099348908,28,2.107522398029723,1292,Yellow,UK8,3
1257,Zara,Footwear,Sneakers,price_mid,3590,0.26777022642310194,0.8060648105022127,89,2.0519924758639507,4393,Brown,UK4,5
1258,Adidas,Footwear,Boots,price_high,14980,0.8205763385879772,0.3270700111250393,54,4.305505511671982,3669,Pink,UK12,3
1259,Adidas,Footwear,Sandals,price_high,14030,0.8104738283244747,0.5317624372111552,4,,396,Blue,UK12,4
1260,Zara,Footwear,Flats,price_mid,3590,0.5563587470130984,0.2768649121054646,0,,0,Green,UK8,1
1261,Levis,Clothing,Shirts,price_mid,2080,0.3195376989456361,0.9485036911994007,108,2.289300140113349,5000,Black,XXL,3
1262,H&M,Clothing,Tshirts,price_low,450,0.3590713256117353,0.2588529501525657,58,2.4544919406707493,2475,Purple,XXL,4
1263,MAC,Cosmetics,Sunscreen,price_high,7000,0.674693002135892,0.7149044637921684,143,3.7110438126355074,4804,Yellow,Small,2
1264,Nike,Clothing,Jeans,price_high,3930,0.6388572607840751,0.12732354208883823,5,3.5412143930038886,398,Blue,L,7
1265,Adidas,Clothing,Tshirts,price_low,570,0.5925346331017121,0.2710779401136848,58,3.3951315080498436,2725,Yellow,L,1
1266,Zara,Clothing,Shirts,price_mid,1770,0.4027866263124777,0.4439524625802992,45,2.615870275488544,2168,Yellow,XL,1
1267,Puma,Footwear,Sneakers,price_low,1310,0.4715612977381637,0.09285181737872794,26,2.9234815179956004,1817,Brown,UK4,2
1268,MAC,Cosmetics,Foundation,price_mid,1840,0.6133362356996426,0.31687958102768554,54,3.431602017396586,1793,Blue,Large,3
1269,Adidas,Footwear,Boots,price_low,1120,0.4807472764657463,0.42001395225754634,12,2.8657276736460076,611,Blue,UK8,3
1270,Zara,Accessories,Watches,price_mid,1830,0.79703600590102,0.999706564107641,3,,15,Black,Medium,1
1271,Adidas,Accessories,Caps,price_low,360,0.3549771650443668,0.2489981217485545,31,2.453640873750986,1482,Green,Large,2
1272,Libas,Clothing,Tshirts,price_mid,1220,0.17388885214155914,0.7398492147099389,35,1.7060225628782932,1811,Black,M,4
1273,Zara,Clothing,Dresses,price_mid,2270,0.19085231921265192,0.1816146922489107,28,1.7896973332281245,1312,Blue,M,1
1274,Puma,Footwear,Sandals,price_high,9510,0.815716302112175,0.32107273510454726,50,4.261311306524976,3446,Purple,UK4,4
1275,Zara,Clothing,Dresses,price_low,530,0.31465167538146727,0.5985074767658316,52,2.2761609691101574,2006,Green,S,1
1276,Adidas,Clothing,Shirts,price_low,800,0.45080485033180023,0.46443331974274504,44,2.791105648274869,1844,Brown,XL,2
1277,Zara,Accessories,Bags,price_mid,2860,0.4481646026371678,0.25686162060647166,44,2.7886927341429564,1837,Brown,Medium,5
1278,MAC,Cosmetics,Foundation,price_mid,1630,0.3219712522981778,0.12583297654473125,31,2.277200532059181,1190,Green,Small,6
1279,Nike,Clothing,Shirts,price_high,4510,0.845851719860566,0.22622340359293447,41,4.387705951533614,2658,Pink,L,6
1280,Zara,Accessories,Watches,price_mid,2810,0.8351921748228068,0.7598936177755305,4,,277,Black,Medium,6
1281,H&M,Clothing,Dresses,price_mid,1860,0.7608555917152419,0.6318802241088333,64,4.064747397813179,5000,Green,S,2
1282,H&M,Footwear,Sneakers,price_low,550,0.6469327143536422,0.4807763731766108,66,3.605989393517684,4756,Yellow,UK12,4
1283,Nike,Footwear,Sandals,price_mid,2820,0.69900057858671,0.2793051947315074,5,3.854577588314269,567,Purple,UK8,2
1284,H&M,Clothing,Jeans,price_mid,1710,0.313634478683201,0.6680126850024937,50,2.245400044580457,2701,Brown,L,1
1285,Maybelline,Cosmetics,Lipstick,price_mid,700,0.6510182945364468,0.9750878844964015,10,3.58366253459655,421,Blue,Large,6
1286,Zara,Clothing,Shirts,price_mid,2500,0.2621483974466418,0.08296724383750964,14,2.015948594729398,1377,Brown,M,4
1287,SwissBeauty,Cosmetics,Foundation,price_low,260,0.27669711299046584,0.7759113611036482,3,,341,Purple,Large,5
1288,Maybelline,Cosmetics,Moisturizer,price_low,260,0.09624521609116621,0.5394572036744918,54,1.376972548776961,2072,Brown,Small,3
1289,Levis,Clothing,Jeans,price_high,4780,0.6022637852475403,0.9306488763623251,32,3.4113542894795845,2212,Brown,XXL,4
1290,Adidas,Accessories,Belts,price_high,7760,0.8694554830524769,0.9009566196929556,89,4.485368906708471,4063,White,Medium,3
1291,Zara,Clothing,Tshirts,price_low,590,0.2817577193606629,0.311605350738427,4,,323,Blue,S,7
1292,Nike,Footwear,Flats,price_mid,4700,0.2948706979691793,0.9509106127794582,4,,101,Green,UK10,4
1293,Nike,Footwear,Sports Shoes,price_low,1500,0.09266390418039828,0.14044033655999966,17,1.3537930908001474,952,Green,UK6,4
1294,Adidas,Clothing,Shirts,price_mid,2000,0.38416305225502,0.5242409564749315,117,2.5522299710558727,3947,White,M,6
1295,H&M,Footwear,Sports Shoes,price_mid,2350,0.44414030743826804,0.8802268801554513,94,2.7640845224181594,5000,Purple,UK8,1
1296,Zara,Footwear,Sneakers,price_mid,3920,0.17785812276337443,0.8762423225474407,99,1.7231323323241796,4339,White,UK8,2
1297,Nike,Footwear,Sandals,price_high,14880,0.7555357922761943,0.24129259489000798,96,4.001837203828833,4033,White,UK10,4
1298,Nike,Clothing,Kurtis,price_mid,2250,0.1537417150343107,0.9047313574826031,65,1.638281697654816,2830,Purple,XL,6
1299,SwissBeauty,Cosmetics,Lipstick,price_low,280,0.6793001465546261,0.24274421919721445,32,3.694938393084428,1905,Black,Large,3
1300,H&M,Clothing,Kurtis,price_mid,1910,0.7049016969019922,0.37582234000137316,0,,266,Black,S,5
1301,H&M,Clothing,Jeans,price_low,310,0.24270284113034923,0.9667296019496818,56,1.9949438387799157,2050,Black,XL,6
1302,MAC,Cosmetics,Sunscreen,price_high,5860,0.3290448785684806,0.5227653908526616,18,2.340191212614662,483,Black,Large,1
1303,Puma,Clothing,Jeans,price_low,470,0.4033728869297108,0.4121439144156519,62,2.6047840208931374,2536,White,L,3
1304,MAC,Cosmetics,Sunscreen,price_low,360,0.2520154932005188,0.04779911283040339,23,2.0305059366392872,1280,Pink,Small,2
1305,H&M,Footwear,Sandals,price_mid,3580,0.68488813194813,0.7809682251175452,15,3.770509608360022,585,White,UK4,3
1306,Adidas,Footwear,Flats,price_high,10770,0.4702930024848348,0.3058351658381384,74,2.903284319295781,2560,Blue,UK10,3
1307,Adidas,Footwear,Flats,price_low,1480,0.18281224787405362,0.4854406293525837,21,1.7011744019397084,1467,White,UK8,7
1308,Puma,Clothing,Tshirts,price_low,480,0.2780633831129363,0.5061192788200698,4,,0,Pink,XXL,5
1309,Levis,Clothing,Tshirts,price_low,630,0.12396179114447518,0.9146973034510988,52,1.4773991089633844,2573,Pink,M,6
1310,Libas,Clothing,Tshirts,price_low,570,0.15008245685913146,0.7362823547018549,111,1.5906542606468996,3798,Pink,XXL,5
1311,Adidas,Accessories,Bags,price_mid,1810,0.4153683464592259,0.15501181533576036,46,2.661175678924526,2723,Red,Medium,2
1312,SwissBeauty,Cosmetics,Lipstick,price_low,250,0.19483537457645023,0.21596809584928078,32,1.746752700726536,897,Yellow,Small,7
1313,H&M,Footwear,Sports Shoes,price_mid,3200,0.4619514845740271,0.4123235656772407,50,2.842390219624923,3857,Black,UK12,4
1314,SwissBeauty,Cosmetics,Sunscreen,price_mid,780,0.6926631773596682,0.3702285018899628,48,3.757258701866782,3500,Yellow,Medium,5
1315,Zara,Footwear,Sneakers,price_high,15000,0.46027427390054004,0.24689535644320448,33,2.8140477493907525,1234,Green,UK4,7
1316,Zara,Accessories,Watches,price_low,620,0.3481110977191689,0.2278244251020718,0,,101,Brown,Small,4
1317,H&M,Clothing,Jeans,price_mid,1640,0.3848962116607871,0.06465776229771969,31,2.5321068829611932,1711,Red,XXL,4
1318,Nike,Footwear,Sports Shoes,price_high,9260,0.9663854445011025,0.6820070099414309,84,4.850429972284087,2812,Pink,UK12,3
1319,Zara,Accessories,Caps,price_mid,2430,0.5202010732185806,0.9427481527131556,13,3.0721515523422394,1106,Yellow,Large,4
1320,Levis,Clothing,Shirts,price_low,670,0.20873014997978856,0.5079549323489352,43,1.8165232168778005,1626,Brown,XXL,3
1321,Levis,Accessories,Bags,price_mid,2150,0.69437954575252,0.774620920250966,51,3.7662183235692326,2879,Blue,Large,4
1322,SwissBeauty,Cosmetics,Lipstick,price_mid,1110,0.3305626888893654,0.17934081581040773,19,2.353919973263627,1072,White,Large,1
1323,Nike,Clothing,Shirts,price_mid,2190,0.8724510918409616,0.8049139485327466,9,4.5479475009455514,675,White,M,7
1324,Nike,Clothing,Shirts,price_mid,2500,0.12611857349334873,0.49968182363163294,0,,0,Black,M,2
1325,Adidas,Footwear,Sneakers,price_mid,2710,0.4176108295196643,0.25776782647073826,66,2.657724088495499,2810,Red,UK12,1
1326,MAC,Cosmetics,Lipstick,price_high,3000,0.6166327406573588,0.32685966331328087,41,3.446556090936672,1645,Purple,Small,2
1327,Levis,Clothing,Tshirts,price_low,490,0.5542849737073081,0.872097094976761,37,3.203103338223054,3937,Purple,XXL,2
1328,Zara,Accessories,Belts,price_low,350,0.2751828931543655,0.818995449283022,38,2.1015287120077946,1285,Red,Large,7
1329,Zara,Accessories,Bags,price_low,440,0.17939437178940354,0.18041675977488103,9,1.7835437606726092,553,Blue,Medium,2
1330,Zara,Footwear,Boots,price_high,15000,0.27158601102666446,0.5479804339391747,46,2.0848535701962234,1860,White,UK4,6
